,source_id,scores,ra,dec,l,b,pmra,pmdec,Nyx,GMag,BPMag,RPMag,RUWE
0,404673850153540480,0.8741734027862549,15.375246100179892,51.934505057845485,124.51127021117468,-10.90638340090568,62.11859159474345,-29.05525790565104,0.9854696846030864,12.815984,13.265249,12.201028,2.8345487
1,3710694930194636672,0.9897111058235168,190.67730750269408,8.0123308906004,296.3574481742513,70.77257592948271,-99.03238499093786,39.30661386131477,0.9690230764554042,12.194105,12.515228,11.704683,1.277205
2,281117433571372544,0.939009130001068,81.26369618619303,59.11674956441974,152.24689306314326,12.89681053270036,2.9901805285499004,-48.97212459689759,0.958058904800686,13.068866,13.689688,12.308849,1.1404431
3,2462498372218118912,0.8959823846817017,30.305823212690782,-9.885957153042314,169.89872201072248,-66.16693527414759,137.98908656629231,25.12735013778217,0.9750389918521916,12.347107,12.675158,11.8557205,1.0770111
4,3926476591110363392,0.9346345067024232,178.89003156665927,17.463781201813198,246.87882625895412,73.88350012546861,-81.75438067511692,-16.17867566322192,0.9873307959209848,12.483012,12.7378435,12.062758,1.0271823
5,6541162593976261760,0.8783987760543823,344.7611630607561,-43.2920498875371,350.1273630315765,-62.14357457331948,65.18759379904267,-54.27129136795936,0.9641597944172544,12.763944,13.082927,12.275503,0.94561505
6,1784030703526653952,0.935622215270996,322.37505931036446,16.246101297449865,68.3929197721166,-24.589144042128613,186.5404484768773,-23.802356738964125,0.9887049256396306,12.838045,13.347163,12.174025,1.0031272
7,2673371989322576384,0.8626170754432678,326.6352112656135,-2.877706410374459,53.485109378156245,-39.63116132725953,791.7857153851927,-16.42076661259498,0.977394467157896,12.046503,12.941607,11.112142,1.473649
8,5777653473315606912,0.946244180202484,255.143727188713,-77.4502119220023,314.80660891724875,-20.802594377264544,-41.34794843854445,-64.04899255816694,0.9803170492012352,12.57407,12.847422,12.138637,0.93730193
9,2492746040177433600,0.8711719512939453,33.763503349808666,-4.628171152032373,168.16410160512294,-59.93875938107164,42.72185302777559,-10.753742896552678,0.9740610644553804,10.955763,11.379065,10.356887,0.91799253
10,4927967620560133120,0.885651171207428,20.07177967709917,-50.59886907674587,291.6802920725354,-65.89445916075259,53.634453673346655,2.019070209227164,0.981651820308868,12.949751,13.257568,12.475287,1.6908315
11,6435885764372644224,0.9072957634925842,273.7370091102168,-67.83715091173389,326.5576807704666,-21.65788344573346,11.128264484800058,-26.559989286968914,0.9841349860977288,13.111825,13.656088,12.410195,1.0110877
12,5507708594009473024,0.8895393013954163,112.36339680407248,-46.43309781591904,258.6398018955348,-13.244904933110966,8.48675325280879,25.524166880112688,0.9555514950027004,10.051801,10.731957,9.2551365,0.9294386
13,4620425589679988864,0.9729366302490234,42.31517212169765,-80.13325040544952,296.98391588610264,-35.59357712031075,104.98744196763325,39.6392562148389,0.9771296165035236,12.224875,12.581718,11.683675,1.4193496
14,5766653203075199360,0.8889662027359009,212.81790425836752,-85.81313669029389,304.48541615678494,-23.18440815394145,-139.85089583518194,-40.22103909613265,0.984503097580055,10.510508,10.882768,9.96683,1.1184912
15,5394308916089225856,0.8903207182884216,161.84216513792282,-38.96025187101349,278.03876326757813,17.840696173171352,-41.29539858996222,3.606011529261409,0.9592303246547396,11.903043,12.407789,11.233745,1.5135036
16,4685944014477133952,0.8989887833595276,11.843763294838205,-73.22951548977422,303.3386067236824,-43.89552614660782,69.70328998122848,-29.466814400428436,0.9507643540237588,10.119292,10.601802,9.470134,0.7690557
17,5840066902971564928,0.8849935531616211,196.41682294698325,-73.42986471834581,303.9633949888977,-10.586619118994571,-34.53352252242734,-7.0873063728396,0.9872287204172272,11.305697,11.963388,10.525088,0.95225006
